ts	run	board	white	black	result	plies	wpc	bpc	wms	bms	wcpu	bcpu	wmv	bmv	wnod	bnod	wed	bed	wsn	bsn	seed	par
2026-07-26T21:40:15Z	20260726T214015Z	boards/board1.txt	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	40	13	13	0.198	305.404	0.000	250.000	20	20	2425	827457	30.00	83.00	16	16	4000567711	12
2026-07-26T21:40:16Z	20260726T214015Z	boards/board1.txt	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	44	13	11	0.182	575.772	0.000	500.000	22	22	2138	1605941	34.00	94.82	18	18	3317970539	12
2026-07-26T21:40:17Z	20260726T214015Z	boards/board1.txt	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	54	13	12	0.324	691.836	0.000	625.000	27	27	4043	1892211	44.00	124.00	23	23	2611425817	12
2026-07-26T21:40:18Z	20260726T214015Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	54	10	11	9.319	1089.986	0.000	1000.000	27	27	150095	3008130	85.00	121.47	23	23	3735504737	12
2026-07-26T21:40:18Z	20260726T214015Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	46	12	11	7.529	356.694	15.625	343.750	23	23	120732	1056774	76.00	100.00	19	19	3785642565	12
2026-07-26T21:40:19Z	20260726T214015Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	W	60	9	7	10.527	710.425	15.625	625.000	30	30	166863	2085761	104.00	137.00	26	26	809769373	12
2026-07-26T21:40:19Z	20260726T214015Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	34	14	13	4.653	327.262	0.000	296.875	17	17	73035	905387	45.00	62.00	13	13	3029835047	12
2026-07-26T21:40:20Z	20260726T214015Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	B	35	13	13	688.694	140.786	625.000	140.625	18	17	1869664	443698	70.08	63.00	14	13	3005357139	12
2026-07-26T21:40:32Z	20260726T214015Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	W	38	12	12	791.663	10795.759	656.250	9875.000	19	19	2183419	2104435	79.14	72.40	15	15	628687368	12
2026-07-26T21:40:34Z	20260726T214015Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	73	7	5	1342.803	932.932	1265.625	875.000	37	36	3714913	3225108	182.72	180.88	33	32	2783059554	12
2026-07-26T21:40:39Z	20260726T214015Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	51	9	10	960.253	4096.151	906.250	3890.625	26	25	2716951	12201498	117.53	152.00	22	21	2941924485	12
2026-07-26T21:40:39Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	39	12	12	148.964	214.667	140.625	156.250	20	19	358822	523439	71.00	81.00	16	15	2224498967	12
2026-07-26T21:40:40Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	57	9	10	268.545	525.677	234.375	421.875	29	28	675848	1201926	126.00	135.00	25	24	3899454595	12
2026-07-26T21:40:41Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	59	10	10	374.912	758.978	281.250	734.375	30	29	906946	2265061	133.00	139.93	26	25	1644934625	12
2026-07-26T21:40:42Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	38	11	15	221.603	302.341	203.125	250.000	19	19	576345	754847	60.00	85.00	10	15	1431681695	12
2026-07-26T21:40:42Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	54	10	11	169.046	529.409	156.250	500.000	27	27	485931	1462710	73.00	125.00	13	23	749084523	12
2026-07-26T21:40:43Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	32	14	15	54.624	363.459	46.875	328.125	16	16	114159	1171643	18.00	61.00	3	12	95955737	12
2026-07-26T21:40:56Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	W	70	8	7	437.971	13119.251	437.500	11828.125	35	35	1081526	2582145	177.00	170.41	31	31	444097040	12
2026-07-26T21:40:57Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	69	8	6	445.358	637.924	390.625	609.375	35	34	1072199	2044804	172.00	171.00	31	30	3414053978	12
2026-07-26T21:41:05Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	65	7	11	147.415	7144.306	140.625	6312.500	33	32	480681	19551638	160.00	208.00	29	28	1712921453	12
2026-07-26T21:41:17Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	79	5	10	11295.138	706.707	10703.125	750.000	40	39	2611022	2170363	202.00	200.90	36	35	3495549802	12
2026-07-26T21:41:29Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	77	8	7	11684.532	657.051	11109.375	703.125	39	38	2933163	1889776	196.00	190.00	35	34	3632167124	12
2026-07-26T21:41:30Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	83	5	7	569.971	619.950	562.500	593.750	42	41	1920445	2276578	214.00	213.00	38	37	148720218	12
2026-07-26T21:41:31Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	53	10	12	474.514	494.727	468.750	484.375	27	26	1717865	1704755	124.00	122.00	23	22	4077343204	12
2026-07-26T21:41:32Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	W	54	11	11	473.513	550.022	437.500	531.250	27	27	1500016	2192640	129.00	123.60	23	23	1650219250	12
2026-07-26T21:41:37Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	55	9	11	289.191	4621.564	265.625	4500.000	28	27	1175974	15869994	130.00	168.00	24	23	3002654965	12
2026-07-26T21:41:38Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	64	10	6	597.646	593.626	609.375	562.500	32	32	1978010	2135866	159.00	154.00	28	28	2112195840	12
2026-07-26T21:41:40Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	71	7	9	621.065	664.658	531.250	703.125	36	35	2112045	2618687	178.00	176.84	32	31	3760548915	12
2026-07-26T21:41:43Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	50	9	12	165.449	3109.154	140.625	3000.000	25	25	593498	10867905	117.00	152.00	21	21	1767368035	12
2026-07-26T21:40:16Z	20260726T214015Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	53	11	12	1226.247	0.278	1062.500	0.000	27	26	3095017	3613	120.47	42.00	23	22	3419326527	12
2026-07-26T21:40:16Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	57	9	12	476.631	0.279	359.375	0.000	29	28	1235354	2946	136.00	46.00	25	24	4000567711	12
2026-07-26T21:40:17Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	45	11	12	518.395	0.156	421.875	0.000	23	22	1517456	1700	99.68	34.00	19	18	3317970539	12
2026-07-26T21:40:17Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	39	12	12	558.654	0.152	515.625	0.000	20	19	1537877	1798	82.00	28.00	16	15	2611425817	12
2026-07-26T21:40:19Z	20260726T214015Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	67	6	9	1333.109	11.819	1234.375	0.000	34	33	3418733	163134	164.51	116.00	30	29	3735504737	12
2026-07-26T21:40:19Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	45	13	12	394.265	12.036	296.875	0.000	23	22	1010017	126043	100.00	65.00	19	18	3785642565	12
2026-07-26T21:40:20Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	53	10	10	611.330	13.938	515.625	0.000	27	26	1674755	149921	124.00	81.00	23	22	809769373	12
2026-07-26T21:40:21Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	55	11	11	748.219	6.942	640.625	0.000	28	27	1986304	101936	130.00	85.00	24	23	3029835047	12
2026-07-26T21:40:22Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	42	12	11	230.942	907.439	187.500	781.250	21	21	641753	2325346	87.00	87.70	17	17	3005357139	12
2026-07-26T21:40:40Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	61	9	10	16755.927	1459.897	14593.750	1343.750	31	30	3260240	3787453	142.24	142.59	27	26	628687368	12
2026-07-26T21:40:41Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	43	12	12	667.178	922.500	562.500	765.625	22	21	2247821	2438605	91.77	91.30	18	17	2783059554	12
2026-07-26T21:40:49Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	72	8	7	6364.793	1339.318	5671.875	1156.250	36	36	19583743	3413973	240.00	177.96	32	32	2941924485	12
2026-07-26T21:40:50Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	58	11	10	370.143	192.209	359.375	156.250	29	29	993358	441068	141.00	116.00	25	25	2224498967	12
2026-07-26T21:40:51Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	64	10	7	717.359	392.746	609.375	296.875	32	32	1912526	932105	159.00	144.00	28	28	3899454595	12
2026-07-26T21:40:52Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	62	9	10	744.352	311.382	593.750	312.500	31	31	2007253	830316	153.00	138.00	27	27	1644934625	12
