# Gumbel-Zero mlp/conv architecture sweep, follow-up round to plans/gumbel-mcts-results-5-violet-harbor.md (linear only). One row per checkpoint.
# modeltype/arch columns are the drawn --model-type and --mlp-hidden (mlp)/--conv-channels (conv) values. conv's own FC head (--mlp-hidden) is fixed empty this round, not swept.
# cvisit/cscale/m columns are RATING-time search shape only (the gaz(...) serving head). Training self-play never reads them, same as results-5.
# elo/games/cpu_ms_move/playstyle columns are from a PINNED screening fit against ranking/roster_screening_pool.txt (Docs/ranking-workflow.md Workflow A):
# screening only, not certification.
# Generated by tools/export_cohort_results.ps1 from:
#   ledger:           D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\gumbelzero_arch_study.csv
#   pinned standings: D:\Downloads\Zeph\Board Games\Breakthrough\ranking\standings_screen_gzarch_pinned.tsv
#   pinned report:    D:\Downloads\Zeph\Board Games\Breakthrough\ranking\report_screen_gzarch_pinned.md
block	seed	modeltype	arch	sims	lr	l2	replaycap	replaywarm	batch	open	cvisit	cscale	m	rung	slot	model	elo	elo_pm	games	cpu_ms_move	wl_as_white	wl_as_black	avg_plies	end_piece_margin	eff_elo_per_log2cpu	nodes_per_move	search_head_id	model_id	full_agent_id
C26	8986	conv	16,16,16	300	0.01	0.0003	8000	128	8	8	800	100	12	1500	1692	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1692.txt	769	19	432	72.474	116-100	81-135	48	-0.4	48	0	gaz(sims=300,cvisit=800,cscale=100,m=12)@1	learned(model=1692,b39488d0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=100,m=12)@1.learned(model=1692,b39488d0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C26	8986	conv	16,16,16	300	0.01	0.0003	8000	128	8	8	800	100	12	4000	1693	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1693.txt	775	19	432	73.296	118-98	82-134	50	-0.4	48	0	gaz(sims=300,cvisit=800,cscale=100,m=12)@1	learned(model=1693,6fbbfefb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=100,m=12)@1.learned(model=1693,6fbbfefb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C27	8987	conv	16,16	400	0.01	0	500	16	128	4	800	100	12	100	1694	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1694.txt	572	23	432	51.479	48-168	68-148	46	-1.0	37	0	gaz(sims=400,cvisit=800,cscale=100,m=12)@1	learned(model=1694,1e7d0c20,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=100,m=12)@1.learned(model=1694,1e7d0c20,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C27	8987	conv	16,16	400	0.01	0	500	16	128	4	800	100	12	400	1695	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1695.txt	633	21	432	52.192	76-140	62-154	49	-0.2	40	0	gaz(sims=400,cvisit=800,cscale=100,m=12)@1	learned(model=1695,4ff54804,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=100,m=12)@1.learned(model=1695,4ff54804,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C27	8987	conv	16,16	400	0.01	0	500	16	128	4	800	100	12	1500	1696	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1696.txt	604	22	432	52.336	72-144	55-161	55	-0.4	39	0	gaz(sims=400,cvisit=800,cscale=100,m=12)@1	learned(model=1696,ee68e4ba,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=100,m=12)@1.learned(model=1696,ee68e4ba,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C27	8987	conv	16,16	400	0.01	0	500	16	128	4	800	100	12	4000	1697	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1697.txt	623	22	432	52.686	58-158	76-140	54	-0.1	40	0	gaz(sims=400,cvisit=800,cscale=100,m=12)@1	learned(model=1697,e70d0eee,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=100,m=12)@1.learned(model=1697,e70d0eee,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C28	8988	conv	8,8	400	0.03	0	500	16	32	0	600	40	16	100	1698	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1698.txt	578	23	432	15.596	73-143	45-171	44	-0.8	41	0	gaz(sims=400,cvisit=600,cscale=40)@1	learned(model=1698,eafdf554,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=40)@1.learned(model=1698,eafdf554,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C28	8988	conv	8,8	400	0.03	0	500	16	32	0	600	40	16	400	1699	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1699.txt	620	22	432	15.839	71-145	62-154	47	-0.5	44	0	gaz(sims=400,cvisit=600,cscale=40)@1	learned(model=1699,fecb13ba,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=40)@1.learned(model=1699,fecb13ba,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C28	8988	conv	8,8	400	0.03	0	500	16	32	0	600	40	16	1500	1700	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1700.txt	666	21	432	16.114	72-144	79-137	49	-0.3	48	0	gaz(sims=400,cvisit=600,cscale=40)@1	learned(model=1700,91f9c5dc,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=40)@1.learned(model=1700,91f9c5dc,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C28	8988	conv	8,8	400	0.03	0	500	16	32	0	600	40	16	4000	1701	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1701.txt	694	20	432	15.918	72-144	91-125	51	-0.3	50	0	gaz(sims=400,cvisit=600,cscale=40)@1	learned(model=1701,5d60e7f1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=40)@1.learned(model=1701,5d60e7f1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C29	8989	conv	32,32	500	0.03	0.0003	500	16	128	8	800	70	8	100	1702	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1702.txt	649	21	432	236.146	84-132	60-156	47	-0.7	36	0	gaz(sims=500,cvisit=800,cscale=70,m=8)@1	learned(model=1702,d2e250eb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=70,m=8)@1.learned(model=1702,d2e250eb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C29	8989	conv	32,32	500	0.03	0.0003	500	16	128	8	800	70	8	400	1703	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1703.txt	654	21	432	235.753	77-139	69-147	47	-0.8	37	0	gaz(sims=500,cvisit=800,cscale=70,m=8)@1	learned(model=1703,1fc3c42d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=70,m=8)@1.learned(model=1703,1fc3c42d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C29	8989	conv	32,32	500	0.03	0.0003	500	16	128	8	800	70	8	1500	1704	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1704.txt	615	22	432	241.202	75-141	56-160	47	-0.7	34	0	gaz(sims=500,cvisit=800,cscale=70,m=8)@1	learned(model=1704,0be94b75,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=70,m=8)@1.learned(model=1704,0be94b75,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C29	8989	conv	32,32	500	0.03	0.0003	500	16	128	8	800	70	8	4000	1705	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1705.txt	678	20	432	239.235	79-137	77-139	49	-0.6	38	0	gaz(sims=500,cvisit=800,cscale=70,m=8)@1	learned(model=1705,672e9a49,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=70,m=8)@1.learned(model=1705,672e9a49,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C30	8990	conv	8,8	400	0.03	0.0003	500	16	32	4	600	70	8	100	1706	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1706.txt	615	22	432	15.916	78-138	53-163	46	-0.7	44	0	gaz(sims=400,cvisit=600,cscale=70,m=8)@1	learned(model=1706,9ed1646a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=8)@1.learned(model=1706,9ed1646a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C30	8990	conv	8,8	400	0.03	0.0003	500	16	32	4	600	70	8	400	1707	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1707.txt	578	23	432	15.961	67-149	51-165	47	-0.8	41	0	gaz(sims=400,cvisit=600,cscale=70,m=8)@1	learned(model=1707,88085fa7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=8)@1.learned(model=1707,88085fa7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C30	8990	conv	8,8	400	0.03	0.0003	500	16	32	4	600	70	8	1500	1708	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1708.txt	587	22	432	16.008	76-140	45-171	45	-0.7	42	0	gaz(sims=400,cvisit=600,cscale=70,m=8)@1	learned(model=1708,e7705bce,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=8)@1.learned(model=1708,e7705bce,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C30	8990	conv	8,8	400	0.03	0.0003	500	16	32	4	600	70	8	4000	1709	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1709.txt	641	21	432	15.820	80-136	61-155	48	-0.5	46	0	gaz(sims=400,cvisit=600,cscale=70,m=8)@1	learned(model=1709,9c2d6569,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=8)@1.learned(model=1709,9c2d6569,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C31	8991	conv	8,8	300	0.01	0.0003	500	16	128	0	600	70	8	100	1710	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1710.txt	560	23	432	12.066	48-168	64-152	48	-0.3	41	0	gaz(sims=300,cvisit=600,cscale=70,m=8)@1	learned(model=1710,031e5e3f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=70,m=8)@1.learned(model=1710,031e5e3f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C31	8991	conv	8,8	300	0.01	0.0003	500	16	128	0	600	70	8	400	1711	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1711.txt	584	22	432	11.978	50-166	70-146	49	-0.9	43	0	gaz(sims=300,cvisit=600,cscale=70,m=8)@1	learned(model=1711,aea70619,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=70,m=8)@1.learned(model=1711,aea70619,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C31	8991	conv	8,8	300	0.01	0.0003	500	16	128	0	600	70	8	1500	1712	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1712.txt	587	22	432	12.095	64-152	57-159	46	-0.4	43	0	gaz(sims=300,cvisit=600,cscale=70,m=8)@1	learned(model=1712,2bc5e923,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=70,m=8)@1.learned(model=1712,2bc5e923,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C31	8991	conv	8,8	300	0.01	0.0003	500	16	128	0	600	70	8	4000	1713	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1713.txt	625	21	432	12.260	65-151	70-146	49	-0.7	46	0	gaz(sims=300,cvisit=600,cscale=70,m=8)@1	learned(model=1713,e35a4821,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=70,m=8)@1.learned(model=1713,e35a4821,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C32	8992	conv	32,32	500	0.03	0	2000	32	32	0	800	130	16	100	1714	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1714.txt	578	23	432	229.669	51-165	67-149	46	-0.7	32	0	gaz(sims=500,cvisit=800,cscale=130)@1	learned(model=1714,656278f8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=130)@1.learned(model=1714,656278f8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C32	8992	conv	32,32	500	0.03	0	2000	32	32	0	800	130	16	400	1715	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1715.txt	606	22	432	236.251	55-161	73-143	47	-0.9	34	0	gaz(sims=500,cvisit=800,cscale=130)@1	learned(model=1715,7d96a90e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=130)@1.learned(model=1715,7d96a90e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C32	8992	conv	32,32	500	0.03	0	2000	32	32	0	800	130	16	1500	1716	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1716.txt	649	21	432	235.706	64-152	80-136	50	-0.5	36	0	gaz(sims=500,cvisit=800,cscale=130)@1	learned(model=1716,0bc7ba81,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=130)@1.learned(model=1716,0bc7ba81,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C32	8992	conv	32,32	500	0.03	0	2000	32	32	0	800	130	16	4000	1717	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1717.txt	661	21	432	235.440	67-149	82-134	50	-0.3	37	0	gaz(sims=500,cvisit=800,cscale=130)@1	learned(model=1717,4d69bdb6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=130)@1.learned(model=1717,4d69bdb6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C33	8993	conv	8,8	300	0.01	0.0003	8000	128	32	8	800	70	16	100	1718	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1718.txt	402	28	432	11.631	31-185	39-177	46	-0.8	30	0	gaz(sims=300,cvisit=800,cscale=70)@1	learned(model=1718,edfc5383,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1718,edfc5383,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C33	8993	conv	8,8	300	0.01	0.0003	8000	128	32	8	800	70	16	400	1719	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1719.txt	659	21	432	11.638	62-154	86-130	51	-0.6	49	0	gaz(sims=300,cvisit=800,cscale=70)@1	learned(model=1719,b5e59e17,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1719,b5e59e17,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C33	8993	conv	8,8	300	0.01	0.0003	8000	128	32	8	800	70	16	1500	1720	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1720.txt	777	19	432	11.488	83-133	118-98	48	-0.3	58	0	gaz(sims=300,cvisit=800,cscale=70)@1	learned(model=1720,f1fc4d07,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1720,f1fc4d07,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C33	8993	conv	8,8	300	0.01	0.0003	8000	128	32	8	800	70	16	4000	1721	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1721.txt	733	19	432	11.717	76-140	104-112	49	-0.0	54	0	gaz(sims=300,cvisit=800,cscale=70)@1	learned(model=1721,3208a532,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1721,3208a532,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C34	8994	conv	16,16	300	0.03	0.0003	8000	128	128	8	600	100	20	100	1722	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1722.txt	572	23	432	39.749	73-143	43-173	45	-1.0	37	0	gaz(sims=300,cvisit=600,cscale=100,m=20)@1	learned(model=1722,02fbde52,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=20)@1.learned(model=1722,02fbde52,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C34	8994	conv	16,16	300	0.03	0.0003	8000	128	128	8	600	100	20	400	1723	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1723.txt	676	20	432	39.387	95-121	60-156	46	-0.7	44	0	gaz(sims=300,cvisit=600,cscale=100,m=20)@1	learned(model=1723,07ba8c1f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=20)@1.learned(model=1723,07ba8c1f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C34	8994	conv	16,16	300	0.03	0.0003	8000	128	128	8	600	100	20	1500	1724	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1724.txt	719	20	432	40.171	99-117	75-141	48	-0.6	47	0	gaz(sims=300,cvisit=600,cscale=100,m=20)@1	learned(model=1724,ee6f85a5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=20)@1.learned(model=1724,ee6f85a5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C34	8994	conv	16,16	300	0.03	0.0003	8000	128	128	8	600	100	20	4000	1725	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1725.txt	685	20	432	40.172	100-116	59-157	47	-0.7	45	0	gaz(sims=300,cvisit=600,cscale=100,m=20)@1	learned(model=1725,3e79bfca,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=20)@1.learned(model=1725,3e79bfca,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C35	8995	conv	16,16	300	0.01	0.001	2000	32	32	4	600	100	8	100	1726	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1726.txt	541	24	432	39.226	65-151	41-175	43	-1.1	35	0	gaz(sims=300,cvisit=600,cscale=100,m=8)@1	learned(model=1726,bc9e3a0d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=8)@1.learned(model=1726,bc9e3a0d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C35	8995	conv	16,16	300	0.01	0.001	2000	32	32	4	600	100	8	400	1727	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1727.txt	678	20	432	39.364	87-129	69-147	46	-0.6	44	0	gaz(sims=300,cvisit=600,cscale=100,m=8)@1	learned(model=1727,ece266e1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=8)@1.learned(model=1727,ece266e1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C35	8995	conv	16,16	300	0.01	0.001	2000	32	32	4	600	100	8	1500	1728	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1728.txt	609	22	432	39.577	67-149	62-154	46	-0.5	40	0	gaz(sims=300,cvisit=600,cscale=100,m=8)@1	learned(model=1728,42d92a48,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=8)@1.learned(model=1728,42d92a48,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C35	8995	conv	16,16	300	0.01	0.001	2000	32	32	4	600	100	8	4000	1729	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1729.txt	636	21	432	39.577	80-136	59-157	48	-0.6	42	0	gaz(sims=300,cvisit=600,cscale=100,m=8)@1	learned(model=1729,c6ed39e7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=8)@1.learned(model=1729,c6ed39e7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C36	8996	conv	8,8	400	0.03	0	8000	128	8	8	1000	40	20	100	1730	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1730.txt	420	28	432	16.377	37-179	37-179	47	-1.3	30	0	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1	learned(model=1730,5f88b5d5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1.learned(model=1730,5f88b5d5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C36	8996	conv	8,8	400	0.03	0	8000	128	8	8	1000	40	20	400	1731	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1731.txt	668	21	432	15.941	86-130	66-150	48	-0.7	48	0	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1	learned(model=1731,a207e1d0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1.learned(model=1731,a207e1d0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C36	8996	conv	8,8	400	0.03	0	8000	128	8	8	1000	40	20	1500	1732	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1732.txt	746	19	432	16.144	102-114	84-132	46	-0.5	53	0	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1	learned(model=1732,3db2de53,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1.learned(model=1732,3db2de53,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C36	8996	conv	8,8	400	0.03	0	8000	128	8	8	1000	40	20	4000	1733	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1733.txt	713	20	432	15.093	78-138	93-123	55	-0.5	51	0	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1	learned(model=1733,0d3f2727,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1.learned(model=1733,0d3f2727,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C37	8997	conv	16,16,16	300	0.03	0.001	2000	32	32	4	1000	70	12	100	1734	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1734.txt	581	23	432	72.423	66-150	53-163	45	-1.1	36	0	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1	learned(model=1734,8a0dfe66,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1.learned(model=1734,8a0dfe66,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C37	8997	conv	16,16,16	300	0.03	0.001	2000	32	32	4	1000	70	12	400	1735	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1735.txt	601	22	432	71.795	77-139	49-167	47	-1.0	37	0	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1	learned(model=1735,c752a706,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1.learned(model=1735,c752a706,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C37	8997	conv	16,16,16	300	0.03	0.001	2000	32	32	4	1000	70	12	1500	1736	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1736.txt	636	21	432	72.667	88-128	51-165	45	-0.9	39	0	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1	learned(model=1736,56565858,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1.learned(model=1736,56565858,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C37	8997	conv	16,16,16	300	0.03	0.001	2000	32	32	4	1000	70	12	4000	1737	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1737.txt	595	22	432	72.074	82-134	42-174	45	-0.8	37	0	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1	learned(model=1737,27e4ce0c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1.learned(model=1737,27e4ce0c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C38	8998	conv	32,32	500	0.003	0	8000	128	32	8	1000	100	8	100	1738	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1738.txt	581	23	432	240.169	56-160	63-153	49	-1.2	32	0	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1	learned(model=1738,56eb98ad,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1.learned(model=1738,56eb98ad,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C38	8998	conv	32,32	500	0.003	0	8000	128	32	8	1000	100	8	400	1739	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1739.txt	717	20	432	236.706	91-125	82-134	50	-0.2	40	0	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1	learned(model=1739,f3987b36,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1.learned(model=1739,f3987b36,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C38	8998	conv	32,32	500	0.003	0	8000	128	32	8	1000	100	8	1500	1740	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1740.txt	752	19	432	241.184	104-112	85-131	49	0.0	42	0	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1	learned(model=1740,a80d33b1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1.learned(model=1740,a80d33b1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C38	8998	conv	32,32	500	0.003	0	8000	128	32	8	1000	100	8	4000	1741	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1741.txt	678	20	432	243.220	95-121	61-155	52	-0.0	38	0	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1	learned(model=1741,e734e03f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1.learned(model=1741,e734e03f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C39	8999	conv	32,32	300	0.003	0	500	16	8	0	400	100	12	100	1742	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1742.txt	572	23	432	136.362	47-169	69-147	42	-0.9	34	0	gaz(sims=300,cvisit=400,cscale=100,m=12)@1	learned(model=1742,fdc6205c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=100,m=12)@1.learned(model=1742,fdc6205c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
